     Index       y_measurement           y_fitting        descriptor_1        descriptor_2
       102    0.4750000000E+03    0.4434401785E+03    0.5233530623E+04    0.1046405037E+00
       103    0.4190000000E+03    0.4133522361E+03    0.3950044437E+04    0.1800090607E-01
       104    0.4180000000E+03    0.4159627282E+03    0.4106869703E+04    0.3630365457E-01
       105    0.4020000000E+03    0.3998319699E+03    0.3773091084E+04    0.7390687993E-01
       106    0.3980000000E+03    0.4176954073E+03    0.4296012422E+04    0.6862781708E-01
       107    0.4110000000E+03    0.3943068937E+03    0.3370203747E+04    0.1833425618E-01
       108    0.4280000000E+03    0.4222131390E+03    0.4217808291E+04    0.1736929533E-01
       109    0.4150000000E+03    0.4178566352E+03    0.4167557483E+04    0.3698862918E-01
       110    0.4250000000E+03    0.4261521204E+03    0.4409785704E+04    0.3439293591E-01
       111    0.4120000000E+03    0.4150067261E+03    0.4143811654E+04    0.5198815358E-01
       112    0.4100000000E+03    0.4022833189E+03    0.3695273101E+04    0.3769994897E-01
       113    0.4150000000E+03    0.4053326208E+03    0.4070523818E+04    0.1046405037E+00
       114    0.5820000000E+03    0.5767749943E+03    0.9147083714E+04    0.6770550234E-01
       115    0.5240000000E+03    0.5630677672E+03    0.8640102399E+04    0.4667612730E-01
       116    0.5830000000E+03    0.5460541078E+03    0.8611938589E+04    0.1631689185E+00
       117    0.5690000000E+03    0.5637256468E+03    0.8755625464E+04    0.6931753811E-01
       118    0.5360000000E+03    0.5292803915E+03    0.8022952227E+04    0.1448868513E+00
       119    0.5770000000E+03    0.5731266592E+03    0.9042535519E+04    0.6931753811E-01
       120    0.5650000000E+03    0.5545552104E+03    0.8569278702E+04    0.9150375611E-01
       121    0.5620000000E+03    0.5521683450E+03    0.8611938589E+04    0.1189036781E+00
       122    0.5220000000E+03    0.5299441984E+03    0.7717851883E+04    0.6770550234E-01
       123    0.5040000000E+03    0.5188325896E+03    0.7290086399E+04    0.4667612730E-01
       124    0.5160000000E+03    0.5019631219E+03    0.7266323185E+04    0.1631689185E+00
       125    0.5170000000E+03    0.5188990198E+03    0.7387558985E+04    0.6931753811E-01
       126    0.5110000000E+03    0.4882048695E+03    0.6769365942E+04    0.1448868513E+00
       127    0.5180000000E+03    0.5268311241E+03    0.7629639344E+04    0.6931753811E-01
       128    0.5240000000E+03    0.5106826326E+03    0.7230328905E+04    0.9150375611E-01
       129    0.5030000000E+03    0.5080773592E+03    0.7266323185E+04    0.1189036781E+00
       130    0.4830000000E+03    0.4831134025E+03    0.6288620053E+04    0.6770550234E-01
       131    0.4570000000E+03    0.4745974121E+03    0.5940070399E+04    0.4667612730E-01
       132    0.4820000000E+03    0.4578721361E+03    0.5920707780E+04    0.1631689185E+00
       133    0.4700000000E+03    0.4740723929E+03    0.6019492507E+04    0.6931753811E-01
       134    0.4590000000E+03    0.4471293474E+03    0.5515779656E+04    0.1448868513E+00
       135    0.4900000000E+03    0.4805355889E+03    0.6216743169E+04    0.6931753811E-01
       136    0.4850000000E+03    0.4668100548E+03    0.5891379108E+04    0.9150375611E-01
       137    0.4830000000E+03    0.4639863734E+03    0.5920707780E+04    0.1189036781E+00
       138    0.5870000000E+03    0.5743694385E+03    0.7563001062E+04   -0.2906534353E+00
       139    0.5710000000E+03    0.5788470283E+03    0.7390148297E+04   -0.3640737929E+00
       140    0.5780000000E+03    0.5857187048E+03    0.7543707608E+04   -0.3773954853E+00
       141    0.5260000000E+03    0.5685591818E+03    0.7385677495E+04   -0.2906534353E+00
       142    0.5350000000E+03    0.5354544031E+03    0.7050777243E+04   -0.1304294760E+00
       143    0.5720000000E+03    0.5713486641E+03    0.7582196578E+04   -0.2642303957E+00
       144    0.5620000000E+03    0.5847938678E+03    0.7792813150E+04   -0.3116073857E+00
       145    0.5630000000E+03    0.5630422533E+03    0.7219545117E+04   -0.2901222803E+00
       146    0.5830000000E+03    0.5853638112E+03    0.7352917699E+04   -0.4200851457E+00
       147    0.5850000000E+03    0.5669453088E+03    0.6843401442E+04   -0.4076076409E+00
       148    0.5920000000E+03    0.5822110420E+03    0.7238900559E+04   -0.4243070716E+00
       149    0.5730000000E+03    0.5537003079E+03    0.7753255041E+04   -0.9588329046E-01
       150    0.5360000000E+03    0.5804740286E+03    0.8043648636E+04   -0.2208301152E+00
       151    0.5570000000E+03    0.5404249821E+03    0.7196948780E+04   -0.1317403140E+00
       152    0.5520000000E+03    0.5356487522E+03    0.6381282146E+04   -0.2906534353E+00
       153    0.5190000000E+03    0.5410113052E+03    0.6235437625E+04   -0.3640737929E+00
       154    0.5240000000E+03    0.5470967961E+03    0.6365003294E+04   -0.3773954853E+00
       155    0.5080000000E+03    0.5307463481E+03    0.6231665386E+04   -0.2906534353E+00
       156    0.4900000000E+03    0.4993561755E+03    0.5949093299E+04   -0.1304294760E+00
       157    0.5500000000E+03    0.5325297015E+03    0.6397478363E+04   -0.2642303957E+00
       158    0.5150000000E+03    0.5448966006E+03    0.6575186095E+04   -0.3116073857E+00
       159    0.5300000000E+03    0.5260799761E+03    0.6091491193E+04   -0.2901222803E+00
       160    0.5460000000E+03    0.5477186994E+03    0.6204024308E+04   -0.4200851457E+00
       161    0.5350000000E+03    0.5319087937E+03    0.5774119966E+04   -0.4076076409E+00
       162    0.5500000000E+03    0.5451496697E+03    0.6107822346E+04   -0.4243070716E+00
       163    0.5420000000E+03    0.5140055685E+03    0.6541808941E+04   -0.9588329046E-01
       164    0.5920000000E+03    0.5392925461E+03    0.6786828537E+04   -0.2208301152E+00
       165    0.5240000000E+03    0.5035783925E+03    0.6072425533E+04   -0.1317403140E+00
       166    0.4970000000E+03    0.4969280659E+03    0.5199563230E+04   -0.2906534353E+00
       167    0.4910000000E+03    0.5031755821E+03    0.5080726954E+04   -0.3640737929E+00
       168    0.4630000000E+03    0.5084748875E+03    0.5186298980E+04   -0.3773954853E+00
       169    0.4640000000E+03    0.4929335144E+03    0.5077653278E+04   -0.2906534353E+00
       170    0.4590000000E+03    0.4632579478E+03    0.4847409355E+04   -0.1304294760E+00
       171    0.4890000000E+03    0.4937107388E+03    0.5212760147E+04   -0.2642303957E+00
       172    0.4770000000E+03    0.5049993335E+03    0.5357559040E+04   -0.3116073857E+00
       173    0.4690000000E+03    0.4891176988E+03    0.4963437268E+04   -0.2901222803E+00
       174    0.4960000000E+03    0.5100735877E+03    0.5055130918E+04   -0.4200851457E+00
       175    0.4670000000E+03    0.4968722787E+03    0.4704838491E+04   -0.4076076409E+00
       176    0.5110000000E+03    0.5080882974E+03    0.4976744134E+04   -0.4243070716E+00
       177    0.4900000000E+03    0.4743108290E+03    0.5330362841E+04   -0.9588329046E-01
       178    0.5230000000E+03    0.4981110636E+03    0.5530008438E+04   -0.2208301152E+00
       179    0.4760000000E+03    0.4667318029E+03    0.4947902286E+04   -0.1317403140E+00
       180    0.6100000000E+03    0.6197104274E+03    0.8591444775E+04   -0.3749422202E+00
       181    0.5810000000E+03    0.5717260163E+03    0.8022952227E+04   -0.1624067161E+00
       182    0.6250000000E+03    0.6468798689E+03    0.9079325050E+04   -0.4559063597E+00
       183    0.5620000000E+03    0.5961797538E+03    0.8250908705E+04   -0.2853688274E+00
       184    0.6350000000E+03    0.6140441124E+03    0.8502407852E+04   -0.3550410489E+00
       185    0.5660000000E+03    0.5987725225E+03    0.8457181423E+04   -0.2552078944E+00
       186    0.6380000000E+03    0.5906152420E+03    0.8296192205E+04   -0.2343413296E+00
       187    0.6060000000E+03    0.5986933010E+03    0.7632090552E+04   -0.4503615526E+00
       188    0.5820000000E+03    0.5900442857E+03    0.8999577457E+04   -0.6335145977E-01
       189    0.6340000000E+03    0.6069221845E+03    0.8845896008E+04   -0.2219985285E+00
       190    0.5850000000E+03    0.5710543402E+03    0.8316918780E+04   -0.8780954309E-01
       191    0.6030000000E+03    0.5971739614E+03    0.8403334513E+04   -0.2564083005E+00
       192    0.6250000000E+03    0.5939499318E+03    0.8069510972E+04   -0.3122565677E+00
       193    0.6310000000E+03    0.5382662322E+03    0.8183825178E+04    0.1179941792E+00
       194    0.6250000000E+03    0.6477564942E+03    0.9243667964E+04   -0.4232676089E+00
       195    0.5510000000E+03    0.5757243648E+03    0.7249031529E+04   -0.3749422202E+00
       196    0.5390000000E+03    0.5306504943E+03    0.6769365942E+04   -0.1624067161E+00
       197    0.5640000000E+03    0.6003959805E+03    0.7660680511E+04   -0.4559063597E+00
       198    0.5500000000E+03    0.5539371512E+03    0.6961704220E+04   -0.2853688274E+00
       199    0.5900000000E+03    0.5705138967E+03    0.7173906625E+04   -0.3550410489E+00
       200    0.5270000000E+03    0.5554738549E+03    0.7135746826E+04   -0.2552078944E+00
       201    0.5570000000E+03    0.5481407992E+03    0.6999912173E+04   -0.2343413296E+00
       202    0.5510000000E+03    0.5596188937E+03    0.6439576404E+04   -0.4503615526E+00
       203    0.5830000000E+03    0.5439686852E+03    0.7593393480E+04   -0.6335145977E-01
       204    0.5700000000E+03    0.5616333948E+03    0.7463724757E+04   -0.2219985285E+00
       205    0.5430000000E+03    0.5284737825E+03    0.7017400221E+04   -0.8780954309E-01
       206    0.5430000000E+03    0.5541509766E+03    0.7090313495E+04   -0.2564083005E+00
       207    0.5630000000E+03    0.5526360406E+03    0.6808649883E+04   -0.3122565677E+00
       208    0.5770000000E+03    0.4963670806E+03    0.6905102494E+04    0.1179941792E+00
       209    0.5780000000E+03    0.6004312110E+03    0.7799344845E+04   -0.4232676089E+00
       210    0.4900000000E+03    0.5317383022E+03    0.5906618283E+04   -0.3749422202E+00
       211    0.4960000000E+03    0.4895749723E+03    0.5515779656E+04   -0.1624067161E+00
       212    0.5110000000E+03    0.5539120921E+03    0.6242035972E+04   -0.4559063597E+00
       213    0.4940000000E+03    0.5116945487E+03    0.5672499735E+04   -0.2853688274E+00
       214    0.5170000000E+03    0.5269836810E+03    0.5845405398E+04   -0.3550410489E+00
       215    0.4800000000E+03    0.5121751873E+03    0.5814312228E+04   -0.2552078944E+00
       216    0.5020000000E+03    0.5056663564E+03    0.5703632141E+04   -0.2343413296E+00
       217    0.5040000000E+03    0.5205444863E+03    0.5247062255E+04   -0.4503615526E+00
       218    0.5050000000E+03    0.4978930846E+03    0.6187209502E+04   -0.6335145977E-01
       219    0.5020000000E+03    0.5163446051E+03    0.6081553505E+04   -0.2219985285E+00
       220    0.4960000000E+03    0.4858932248E+03    0.5717881661E+04   -0.8780954309E-01
       221    0.5010000000E+03    0.5111279918E+03    0.5777292478E+04   -0.2564083005E+00
       222    0.5170000000E+03    0.5113221493E+03    0.5547788793E+04   -0.3122565677E+00
       223    0.5230000000E+03    0.4544679291E+03    0.5626379810E+04    0.1179941792E+00
       224    0.5160000000E+03    0.5531059277E+03    0.6355021725E+04   -0.4232676089E+00
       225    0.4860000000E+03    0.4424738228E+03    0.5277017291E+04    0.1219524903E+00
       226    0.4270000000E+03    0.4519710367E+03    0.5375738763E+04    0.7661412107E-01
       227    0.5100000000E+03    0.4619114232E+03    0.5562744149E+04    0.4900993367E-01
       228    0.4510000000E+03    0.4372088725E+03    0.5197746779E+04    0.1412646800E+00
       229    0.4250000000E+03    0.4725755651E+03    0.6076745238E+04    0.9373555504E-01
       230    0.4320000000E+03    0.4534268354E+03    0.5420168371E+04    0.7661412107E-01
       231    0.4820000000E+03    0.4442704371E+03    0.5024357852E+04    0.4900993367E-01
       232    0.4350000000E+03    0.4154568054E+03    0.4452483339E+04    0.1219524903E+00
       233    0.4060000000E+03    0.4244485899E+03    0.4535779581E+04    0.7661412107E-01
       234    0.4700000000E+03    0.4334315552E+03    0.4693565375E+04    0.4900993367E-01
       235    0.4380000000E+03    0.4105977004E+03    0.4385598845E+04    0.1412646800E+00
       236    0.4040000000E+03    0.4414641392E+03    0.5127253794E+04    0.9373555504E-01
       237    0.4060000000E+03    0.4256769201E+03    0.4573267063E+04    0.7661412107E-01
       238    0.4430000000E+03    0.4185469733E+03    0.4239301938E+04    0.4900993367E-01
       239    0.3970000000E+03    0.3884397880E+03    0.3627949387E+04    0.1219524903E+00
       240    0.3850000000E+03    0.3969261431E+03    0.3695820399E+04    0.7661412107E-01
       241    0.4250000000E+03    0.4049516873E+03    0.3824386602E+04    0.4900993367E-01
       242    0.3960000000E+03    0.3839865284E+03    0.3573450911E+04    0.1412646800E+00
       243    0.3800000000E+03    0.4103527135E+03    0.4177762351E+04    0.9373555504E-01
       244    0.3630000000E+03    0.3979270047E+03    0.3726365755E+04    0.7661412107E-01
       245    0.3980000000E+03    0.3928235094E+03    0.3454246024E+04    0.4900993367E-01
       246    0.5050000000E+03    0.4651554247E+03    0.5840881356E+04    0.9150375611E-01
       247    0.5360000000E+03    0.4908525081E+03    0.6963380085E+04    0.1717425761E+00
       248    0.4840000000E+03    0.4594281926E+03    0.5572565293E+04    0.6931753811E-01
       249    0.4950000000E+03    0.4641206763E+03    0.5990712410E+04    0.1345377905E+00
       250    0.5510000000E+03    0.4625555891E+03    0.5572565293E+04    0.4667612730E-01
       251    0.4770000000E+03    0.4827461878E+03    0.6521335760E+04    0.1255686045E+00
       252    0.5300000000E+03    0.4831761221E+03    0.6676185017E+04    0.1591891888E+00
       253    0.5160000000E+03    0.4462074403E+03    0.5083473368E+04    0.4900993367E-01
       254    0.4450000000E+03    0.4492733527E+03    0.5269776183E+04    0.7100820977E-01
       255    0.5510000000E+03    0.4977738854E+03    0.7279838354E+04    0.1967037865E+00
       256    0.5100000000E+03    0.4874141957E+03    0.6326650674E+04    0.4559063597E-01
       257    0.4430000000E+03    0.4552384750E+03    0.5547633562E+04    0.9373555504E-01
       258    0.4490000000E+03    0.4352515634E+03    0.4928243644E+04    0.9150375611E-01
       259    0.5020000000E+03    0.4552017322E+03    0.5875351946E+04    0.1717425761E+00
       260    0.4510000000E+03    0.4308980429E+03    0.4701851966E+04    0.6931753811E-01
       261    0.4590000000E+03    0.4334497172E+03    0.5054663596E+04    0.1345377905E+00
       262    0.4970000000E+03    0.4340254394E+03    0.4701851966E+04    0.4667612730E-01
       263    0.4510000000E+03    0.4493585689E+03    0.5502377047E+04    0.1255686045E+00
       264    0.4970000000E+03    0.4489957136E+03    0.5633031108E+04    0.1591891888E+00
       265    0.4610000000E+03    0.4201813197E+03    0.4289180654E+04    0.4900993367E-01
       266    0.3990000000E+03    0.4222934079E+03    0.4446373654E+04    0.7100820977E-01
       267    0.5020000000E+03    0.4605029217E+03    0.6142363611E+04    0.1967037865E+00
       268    0.4900000000E+03    0.4550233162E+03    0.5338111506E+04    0.4559063597E-01
       269    0.4240000000E+03    0.4268359696E+03    0.4680815818E+04    0.9373555504E-01
       270    0.4110000000E+03    0.4053477021E+03    0.4015605932E+04    0.9150375611E-01
       271    0.4480000000E+03    0.4195509563E+03    0.4787323808E+04    0.1717425761E+00
       272    0.4040000000E+03    0.4023678931E+03    0.3831138639E+04    0.6931753811E-01
       273    0.4110000000E+03    0.4027787582E+03    0.4118614782E+04    0.1345377905E+00
       274    0.4380000000E+03    0.4054952897E+03    0.3831138639E+04    0.4667612730E-01
       275    0.4100000000E+03    0.4159709502E+03    0.4483418335E+04    0.1255686045E+00
       276    0.4500000000E+03    0.4148153050E+03    0.4589877199E+04    0.1591891888E+00
       277    0.4100000000E+03    0.3941551991E+03    0.3494887941E+04    0.4900993367E-01
       278    0.3830000000E+03    0.3953134632E+03    0.3622971126E+04    0.7100820977E-01
       279    0.4600000000E+03    0.4232319581E+03    0.5004888868E+04    0.1967037865E+00
       280    0.4420000000E+03    0.4226324367E+03    0.4349572338E+04    0.4559063597E-01
       281    0.3990000000E+03    0.3984334641E+03    0.3813998074E+04    0.9373555504E-01
       282    0.5630000000E+03    0.5760670626E+03    0.6978712073E+04   -0.4415481498E+00
       283    0.5300000000E+03    0.5641652309E+03    0.6606079687E+04   -0.4437779320E+00
       284    0.5700000000E+03    0.5711035875E+03    0.6808431194E+04   -0.4460079347E+00
       285    0.5780000000E+03    0.5896538061E+03    0.7700518216E+04   -0.3686859867E+00
       286    0.5370000000E+03    0.5591745464E+03    0.6354411050E+04   -0.4673474487E+00
       287    0.5690000000E+03    0.5807791788E+03    0.7196796825E+04   -0.4239286166E+00
       288    0.5760000000E+03    0.5597615471E+03    0.6142506290E+04   -0.5218649836E+00
       289    0.5490000000E+03    0.5850146463E+03    0.7370480024E+04   -0.4133911805E+00
       290    0.5220000000E+03    0.5631828213E+03    0.6463709078E+04   -0.4704385892E+00
       291    0.5700000000E+03    0.5723044102E+03    0.6873277298E+04   -0.4393188043E+00
       292    0.5100000000E+03    0.5434002998E+03    0.5981753205E+04   -0.4415481498E+00
       293    0.5100000000E+03    0.5332427288E+03    0.5662354018E+04   -0.4437779320E+00
       294    0.5170000000E+03    0.5392338951E+03    0.5835798166E+04   -0.4460079347E+00
       295    0.5400000000E+03    0.5536083295E+03    0.6600444185E+04   -0.3686859867E+00
       296    0.5180000000E+03    0.5294300840E+03    0.5446638043E+04   -0.4673474487E+00
       297    0.5230000000E+03    0.5470915796E+03    0.6168682993E+04   -0.4239286166E+00
       298    0.5370000000E+03    0.5310089930E+03    0.5265005391E+04   -0.5218649836E+00
       299    0.5360000000E+03    0.5505140507E+03    0.6317554307E+04   -0.4133911805E+00
       300    0.5030000000E+03    0.5329267440E+03    0.5540322067E+04   -0.4704385892E+00
       301    0.5400000000E+03    0.5401311786E+03    0.5891380541E+04   -0.4393188043E+00
       302    0.4900000000E+03    0.5107335369E+03    0.4984794338E+04   -0.4415481498E+00
       303    0.4770000000E+03    0.5023202268E+03    0.4718628348E+04   -0.4437779320E+00
       304    0.4830000000E+03    0.5073642027E+03    0.4863165138E+04   -0.4460079347E+00
       305    0.5030000000E+03    0.5175628530E+03    0.5500370154E+04   -0.3686859867E+00
       306    0.4710000000E+03    0.4996856216E+03    0.4538865036E+04   -0.4673474487E+00
       307    0.4760000000E+03    0.5134039804E+03    0.5140569161E+04   -0.4239286166E+00
       308    0.5020000000E+03    0.5022564389E+03    0.4387504493E+04   -0.5218649836E+00
       309    0.4960000000E+03    0.5160134551E+03    0.5264628589E+04   -0.4133911805E+00
       310    0.4710000000E+03    0.5026706668E+03    0.4616935056E+04   -0.4704385892E+00
       311    0.4970000000E+03    0.5079579470E+03    0.4909483784E+04   -0.4393188043E+00
       312    0.5910000000E+03    0.5732203547E+03    0.6575987607E+04   -0.5164727185E+00
       313    0.5900000000E+03    0.5823622798E+03    0.6983123093E+04   -0.4860772528E+00
       314    0.6060000000E+03    0.6009252622E+03    0.7497432721E+04   -0.4984636712E+00
       315    0.5840000000E+03    0.5790399466E+03    0.6865934415E+04   -0.4898239353E+00
       316    0.6040000000E+03    0.5800890600E+03    0.6633966939E+04   -0.5524462843E+00
       317    0.5910000000E+03    0.5889922441E+03    0.7118751488E+04   -0.5019025745E+00
       318    0.5880000000E+03    0.5891912842E+03    0.7258951542E+04   -0.4700854540E+00
       319    0.5880000000E+03    0.5748683067E+03    0.6567622824E+04   -0.5303876813E+00
