     Index       y_measurement           y_fitting        descriptor_1
       389    0.6880000000E+03    0.7332170691E+03    0.4854947214E+03
       390    0.1034000000E+04    0.9567968761E+03    0.7091301388E+03
       391    0.1139000000E+04    0.9621275560E+03    0.7144621446E+03
       392    0.1002000000E+04    0.9139817742E+03    0.6663043876E+03
       393    0.1056000000E+04    0.9567968761E+03    0.7091301388E+03
       394    0.1124000000E+04    0.9621275560E+03    0.7144621446E+03
       395    0.1082000000E+04    0.9139817742E+03    0.6663043876E+03
       396    0.1054000000E+04    0.9567968761E+03    0.7091301388E+03
       397    0.1190000000E+04    0.9621275560E+03    0.7144621446E+03
       398    0.9350000000E+03    0.9139817742E+03    0.6663043876E+03
       399    0.1037000000E+04    0.9184750490E+03    0.6707987800E+03
       400    0.1110000000E+04    0.9235175840E+03    0.6758425692E+03
       401    0.1035000000E+04    0.8779742768E+03    0.6302879342E+03
       402    0.9270000000E+03    0.9317537906E+03    0.6840808244E+03
       403    0.9760000000E+03    0.9594721989E+03    0.7118061270E+03
       404    0.9860000000E+03    0.9567968761E+03    0.7091301388E+03
       405    0.9560000000E+03    0.9317537906E+03    0.6840808244E+03
       406    0.9460000000E+03    0.9594721989E+03    0.7118061270E+03
       407    0.1089000000E+04    0.9567968761E+03    0.7091301388E+03
       408    0.9600000000E+03    0.9317537906E+03    0.6840808244E+03
       409    0.1033000000E+04    0.9594721989E+03    0.7118061270E+03
       410    0.1080000000E+04    0.9567968761E+03    0.7091301388E+03
       411    0.9240000000E+03    0.8947856438E+03    0.6471034826E+03
       412    0.1009000000E+04    0.9210057596E+03    0.6733301201E+03
       413    0.1053000000E+04    0.9184750490E+03    0.6707987800E+03
       414    0.8540000000E+03    0.1073491794E+04    0.8258540821E+03
       415    0.1086000000E+04    0.1063470795E+04    0.8158305909E+03
       416    0.8890000000E+03    0.1040512455E+04    0.7928665396E+03
       417    0.8840000000E+03    0.1073491794E+04    0.8258540821E+03
       418    0.1057000000E+04    0.1063470795E+04    0.8158305909E+03
       419    0.9000000000E+03    0.1040512455E+04    0.7928665396E+03
       420    0.8760000000E+03    0.1073491794E+04    0.8258540821E+03
